index_label,material,Gap,type_gap,lattice,cbm_up,cbm_down,vbm_up,vbm_down,lexing,CBM-up,VBM-up,CBM-down,VBM-down
4013,Ga2STe+SeGaAlTe-3,1.767,Direct,3.911,0.0499,0.5843,0,0.6841,1,-3.5681638,-5.3348638,-3.5850967,-5.3517967
4014,Ga2STe+SeInAlS,1.612,Indirect,3.823,0.2159,0.114,0.0004,0.6989,5,-4.2804109,-5.8926109,-4.2515205,-5.8637205
4015,Ga2STe+SeInAlS-1,1.051,Indirect,3.84,0.2818,0.0063,0.003,0.6926,2,-4.0144264,-5.0653264,-4.1318129,-5.1827129
4016,Ga2STe+SeInAlS-2,1.757,Direct,3.85,0.0223,0.6111,0.729,0,2,-4.8170667,-6.5743667,-3.4237708,-5.1810708
4017,Ga2STe+SeInAlS-3,1.46,Direct,3.84,0.2788,0.2662,0,0.6956,5,-3.5705965,-5.0305965,-3.5917435,-5.0517435
4018,Ga2STe+SeInAlTe,1.701,Indirect,3.978,0.0779,0.5788,0.2796,0.3498,5,-4.5257636,-6.2263636,-4.5060636,-6.2066636
4019,Ga2STe+SeInAlTe-2,1.268,Direct,3.984,0.0443,0.5858,0.4066,0.1847,5,-4.592205,-5.859905,-4.4491328,-5.7168328
4020,Ga2STe+SeInAlTe-3,1.634,Indirect,3.988,0.0286,0.6074,0.2119,0.4345,5,-3.7018688,-5.3357688,-3.7360858,-5.3699858
4021,Ga2STe+SeInGaS,1.041,Direct,3.836,0.5395,0.1009,0.0009,0.6966,2,-4.4983628,-5.5397628,-4.5380587,-5.5794587
4022,Ga2STe+SeInGaS-1,1.011,Direct,3.857,0.5421,0.1074,0.003,0.6904,2,-4.3351386,-5.3464386,-4.8029518,-5.8142518
4023,Ga2STe+SeInGaS-2,1.457,Direct,3.871,0.5515,0.0922,0,0.6899,2,-4.1086182,-5.5659182,-4.0514474,-5.5087474
4024,Ga2STe+SeInGaTe,1.642,Indirect,3.98,0.1493,0.5113,0.2643,0.4025,6,-4.3835954,-6.0255954,-4.3984097,-6.0404097
4025,Ga2STe+SeInGaTe-1,1.677,Indirect,3.985,0.242,0.4072,0.1252,0.535,5,-3.9750483,-5.6519483,-4.0922994,-5.7691994
4026,Ga2STe+SeInGaTe-2,1.32,Indirect,3.988,0.0406,0.5959,0.4597,0.2102,5,-4.4254177,-5.7454177,-4.3184925,-5.6384925
4027,Ga2STe+SeInGaTe-3,1.532,Direct,4.001,0.0368,0.6027,0.3772,0.2755,5,-3.9387845,-5.4709845,-3.9317186,-5.4639186
4028,Ga2STe+SGaAlSe,1.554,Indirect,3.783,0.1591,0.235,0.0005,0.7042,5,-4.078785,-5.632885,-4.0576704,-5.6117704
4029,Ga2STe+SGaAlSe-1,0.955,Indirect,3.793,0.3147,0.0145,0.0002,0.7023,2,-3.8557851,-4.8104851,-3.9685141,-4.9232141
4030,Ga2STe+SGaAlSe-2,1.671,Direct,3.796,0.0334,0.5968,0,0.7024,1,-3.9559696,-5.6266696,-3.8338399,-5.5045399
4031,Ga2STe+SGaAlSe-3,1.467,Indirect,3.803,0.3133,0.0072,0,0.7004,2,-3.3678294,-4.8344294,-3.3914398,-4.8580398
4032,Ga2STe+SGaAlTe,1.742,Direct,3.873,0.1476,0.4877,0.0157,0.6716,5,-4.3417079,-6.0832079,-4.3078092,-6.0493092
4033,Ga2STe+SGaAlTe-1,1.263,Direct,3.856,0.5065,0.0926,0.0009,0.6931,2,-3.8222372,-5.0850372,-3.957557,-5.220357
4034,Ga2STe+SGaAlTe-2,1.561,Direct,3.878,0.045,0.5866,0.5599,0.0009,2,-4.3531057,-5.9141057,-4.2120896,-5.7730896
4035,Ga2STe+SGaAlTe-3,1.71,Direct,3.884,0.3056,0.3139,0,0.6878,5,-3.4044475,-5.1140475,-3.4413922,-5.1509922
4036,Ga2STe+SInAlSe,1.736,Direct,3.853,0.131,0.4846,0.0005,0.6928,5,-4.3596756,-6.0956756,-4.3137378,-6.0497378
4037,Ga2STe+SInAlSe-1,1.006,Indirect,3.858,0.3129,0.0071,0.001,0.6919,2,-3.282374,-4.288074,-4.8223844,-5.8280844
4038,Ga2STe+SInAlSe-2,1.716,Direct,3.854,0.034,0.5992,0,0.6938,1,-4.29948,-6.01588,-4.1493519,-5.8657519
4039,Ga2STe+SInAlSe-3,1.489,Indirect,3.861,0.3093,0.0129,0,0.6923,2,-3.2798295,-4.7685295,-3.7441952,-5.2328952
4040,Ga2STe+SInAlTe,1.817,Indirect,3.948,0.0686,0.5808,0.2864,0.3347,5,-4.6185036,-6.4354036,-4.5703318,-6.3872318
4041,Ga2STe+SInAlTe-1,1.583,Indirect,3.946,0.3471,0.0219,0.0009,0.6775,2,-3.7090678,-5.2918678,-3.8830901,-5.4658901
4042,Ga2STe+SInAlTe-2,1.438,Direct,3.948,0.0336,0.5985,0.4231,0.1593,5,-4.6273808,-6.0658808,-4.458249,-5.896749
4043,Ga2STe+SInAlTe-3,1.778,Direct,3.956,0.0333,0.6022,0,0.6755,1,-3.5196034,-5.2973034,-3.5734858,-5.3511858
4044,Ga2STe+SInGaSe,1.428,Direct,3.868,0.4327,0.2042,0.0012,0.6895,5,-4.4348697,-5.8623697,-4.4382118,-5.8657118
4045,Ga2STe+SInGaSe-1,1.134,Direct,3.868,0.5368,0.0967,0.0011,0.6907,2,-4.2559472,-5.3898472,-4.3462919,-5.4801919
4046,Ga2STe+SInGaSe-2,1.676,Direct,3.867,0.1075,0.5335,0,0.6908,1,-4.6526636,-6.3286636,-3.5732971,-5.2492971
4047,Ga2STe+SInGaSe-3,1.508,Direct,3.872,0.4177,0.2201,0,0.6907,5,-3.8875022,-5.3953022,-3.7689151,-5.2767151
4048,Ga2STe+SInGaTe,1.69,Indirect,3.96,0.1674,0.4872,0.2609,0.4008,6,-4.491814,-6.182314,-4.4823691,-6.1728691
4049,Ga2STe+SInGaTe-1,1.62,Direct,3.947,0.3643,0.2776,0.0015,0.6769,5,-3.9014793,-5.5214793,-4.0308343,-5.6508343
4050,Ga2STe+SInGaTe-2,1.308,Direct,3.951,0.0425,0.5928,0.6768,0.0007,2,-5.0900546,-6.3978546,-3.7950724,-5.1028724
4051,Ga2STe+SInGaTe-3,1.787,Indirect,3.949,0.0543,0.5894,0.2234,0.4486,5,-3.6107466,-5.3977466,-3.7817367,-5.5687367
4052,Ga2STe+TeGaAlS,1.426,Direct,3.848,0.1611,0.4326,0.6922,0,5,-3.7632772,-5.1887772,-4.0915414,-5.5170414
4053,Ga2STe+TeGaAlS-1,1.601,Direct,3.862,0.2041,0.3585,0.4602,0.2348,6,-3.7629112,-5.3638112,-3.8376983,-5.4385983
4054,Ga2STe+TeGaAlS-2,1.029,Direct,3.879,0.0184,0.6141,0.6853,0,2,-3.9288808,-4.9577808,-3.8541003,-4.8830003
4055,Ga2STe+TeGaAlS-3,1.237,Direct,3.851,0.052,0.5678,0.6909,0.0008,2,-3.8057411,-5.0423411,-3.5150445,-4.7516445
4056,Ga2STe+TeGaAlSe,1.54,Direct,3.91,0.1009,0.5275,0.6811,0.0001,2,-4.0548596,-5.5951596,-4.0948831,-5.6351831
4057,Ga2STe+TeGaAlSe-1,1.743,Direct,3.911,0.1167,0.4999,0.3429,0.3448,5,-3.8328484,-5.5759484,-3.916871,-5.659971
4058,Ga2STe+TeGaAlSe-2,1.095,Direct,3.905,0.0368,0.5954,0.6821,0,2,-4.0116891,-5.1068891,-3.9407865,-5.0359865
4059,Ga2STe+TeInAlS,0.418,Direct,3.913,0.6949,0,0.6957,0,1,-4.5309422,-4.9493422,-4.5569229,-4.9753229
4060,Ga2STe+TeInAlS-1,0.837,Direct,3.915,0.3406,0.1704,0.6842,0.0139,5,-4.1074579,-4.9442579,-4.205726,-5.042526
4061,Ga2STe+TeInAlS-2,0.426,Direct,3.901,0.6962,0,0.6975,0,1,-4.1297681,-4.5558681,-4.0673668,-4.4934668
4062,GaAlS2+In2STe,0.121,Direct,3.86,0.1015,0.4778,0.6919,0.0092,2,-4.0305004,-4.1515004,-4.0182205,-4.1392205
4063,GaAlS2+In2SSe-3,2.2,Indirect,3.77,0.3216,0.0944,0.0802,0.5129,5,-3.9970711,-6.1967711,-4.5442775,-6.7439775
4064,GaAlS2+In2STe-1,0.44,Direct,3.859,0.7034,0.0005,0.7051,0.0005,1,-4.3914199,-4.8313199,-4.2757981,-4.7156981
4065,GaAlS2+In2STe-2,1.177,Indirect,3.855,0.522,0.0197,0.707,0,1,-3.9619375,-5.1387375,-4.1285391,-5.3053391
4066,GaAlS2+In2STe-3,0.956,Direct,3.852,0.0911,0.4731,0.7055,0.0003,2,-4.371729,-5.328029,-4.4109972,-5.3672972
4067,GaAlS2+InAlS2,2.086,Indirect,3.657,0.0086,0.2717,0.7208,0,2,-4.4165537,-6.5020537,-4.220307,-6.305807
4068,GaAlS2+InAlS2-1,2.25,Indirect,3.657,0.2924,0.0135,0.1382,0.4499,5,-3.5693649,-5.8197649,-3.6106857,-5.8610857
4069,GaAlS2+InAlS2-2,2.58,Indirect,3.665,0.1452,0.1305,0.7208,0,5,-4.7339032,-7.3141032,-4.2900301,-6.8702301
4070,GaAlS2+InAlS2-3,1.61,Indirect,3.655,0.2991,0.004,0.0422,0.5296,2,-3.3824873,-4.9921873,-5.322196,-6.931896
4071,GaAlS2+InAlSe2,1.324,Indirect,3.737,0.007,0.2632,0.7388,0,2,-4.2510777,-5.5755777,-4.0782987,-5.4027987
4072,GaAlS2+InAlSe2-1,2.008,Indirect,3.729,0.0949,0.206,0.7389,0.0017,5,-3.3593151,-5.3668151,-3.4704741,-5.4779741
4073,GaAlS2+InAlSe2-2,1.918,Indirect,3.744,0.0777,0.1911,0.7393,0,5,-4.3281883,-6.2465883,-4.3252257,-6.2436257
4074,GaAlS2+InAlSe2-3,1.974,Indirect,3.744,0.326,0.0152,0.072,0.5122,2,-3.9499319,-5.9240319,-4.1316574,-6.1057574
4075,GaAlS2+InAlTe2,0.276,Direct,3.891,0.6963,0,0.6975,0,1,-4.0650899,-4.3410899,-3.9719245,-4.2479245
4076,GaAlS2+InAlTe2-1,0.426,Direct,3.909,0.6965,0.0007,0.6984,0.0007,1,-3.937162,-4.363662,-3.9618318,-4.3883318
4077,GaAlS2+InAlTe2-2,-0.325,Direct,3.9,0.6973,0,0.0253,0.5299,3,-4.7842711,-4.4590711,-4.8793377,-4.5541377
4078,GaAlS2+InAlTe2-3,0.997,Direct,3.891,0.0341,0.5245,0.6995,0.0004,2,-3.836196,-4.833296,-4.0240344,-5.0211344
4079,GaAlS2+InGaS2,2.465,Indirect,3.677,0.016,0.2683,0.3796,0.2568,5,-4.0492172,-6.5138172,-3.9236511,-6.3882511
4080,GaAlS2+InGaS2-1,2.521,Indirect,3.67,0.1098,0.2199,0.2062,0.4084,6,-3.6086948,-6.1296948,-3.5743012,-6.0953012
4081,GaAlS2+InGaS2-2,2.51,Indirect,3.672,0.4106,0.0506,0.0866,0.4967,2,-4.231231,-6.740931,-4.2606561,-6.7703561
4082,GaAlS2+InGaS2-3,2.198,Indirect,3.673,0.4871,0.0148,0.0569,0.5215,2,-4.0978772,-6.2957772,-4.2146916,-6.4125916
4083,GaAlS2+InGaSe2,1.864,Indirect,3.752,0.0103,0.2628,0.7405,0,2,-3.9850367,-5.8495367,-3.8668595,-5.7313595
4084,GaAlS2+InGaSe2-1,2.157,Indirect,3.744,0.027,0.2567,0.74,0.0019,2,-3.654953,-5.811753,-3.6087277,-5.7655277
4085,GaAlS2+InGaSe2-2,2.393,Indirect,3.759,0.1868,0.1598,0.1208,0.4801,6,-3.847373,-6.240073,-4.3267626,-6.7194626
4086,GaAlS2+InGaSe2-3,2.224,Indirect,3.745,0.4227,0.054,0.0942,0.5025,2,-3.388415,-5.612215,-4.5244736,-6.7482736
4087,GaAlS2+InGaTe2,0.428,Direct,3.909,0.6966,0,0.6985,0,1,-4.4039714,-4.8317714,-3.8568118,-4.2846118
4088,GaAlS2+InGaTe2-1,0.428,Direct,3.91,0.6972,0.0007,0.6989,0.0007,1,-4.1599129,-4.5881129,-4.1443662,-4.5725662
4089,GaAlS2+InGaTe2-2,0.669,Direct,3.9,0.0483,0.5159,0.7005,0.0002,2,-4.3455543,-5.0149543,-4.4407491,-5.1101491
4090,GaAlS2+InGaTe2-3,0.994,Direct,3.901,0.0457,0.5187,0.6987,0.0004,2,-4.0684791,-5.0619791,-4.2165303,-5.2100303
4091,GaAlS2+GaAlSe2,1.959,Indirect,3.688,0.0052,0.2691,0.5002,0.0764,2,-4.6671637,-6.6265637,-3.3919662,-5.3513662
4092,GaAlS2+GaAlSe2-1,2.286,Indirect,3.691,0.0142,0.2646,0.3723,0.2137,5,-3.6188818,-5.9047818,-3.3924835,-5.6783835
4093,GaAlS2+GaAlSe2-2,2.494,Indirect,3.69,0.0621,0.2089,0.2602,0.3237,6,-3.9786251,-6.4723251,-4.2394975,-6.7331975
4094,GaAlS2+GaAlSe2-3,2.276,Indirect,3.685,0.2845,0.0328,0.0947,0.4847,2,-3.2331071,-5.5094071,-4.554883,-6.831183
4095,GaAlS2+GaAlTe2,-0.825,Direct,3.848,0.6659,0.0183,0.0715,0.5059,3,-4.8450358,-4.0200358,-4.7466732,-3.9216732
4096,GaAlS2+GaAlTe2-1,0.927,Direct,3.849,0.056,0.5163,0.6906,0.0006,2,-3.8110955,-4.7378955,-3.7660884,-4.6928884
4097,GaAlS2+GaAlTe2-2,1.289,Direct,3.852,0.0256,0.5303,0.6906,0,2,-4.1407942,-5.4301942,-4.212969,-5.502369
4098,GaAlS2+GaAlTe2-3,1.675,Direct,3.862,0.0291,0.5281,0.6869,0.0003,2,-3.2496273,-4.9244273,-4.5096172,-6.1844172
4099,GaAlS2+In2SeTe,-0.297,Direct,3.883,0.7005,0,0.0733,0.5058,3,-4.3666051,-4.0695051,-4.3514864,-4.0543864
4100,GaAlS2+In2SeTe-2,1.147,Direct,3.881,0.0961,0.4781,0.7039,0,2,-4.0287753,-5.1759753,-4.1760205,-5.3232205
4101,GaAlS2+In2SeTe-3,0.967,Direct,3.892,0.0517,0.511,0.7014,0.0003,2,-4.3870722,-5.3542722,-4.4599888,-5.4271888
4102,GaAlS2+In2SSe,2.394,Indirect,3.79,0.0303,0.2488,0.1782,0.4343,5,-3.7196399,-6.1136399,-3.6581869,-6.0521869
4103,GaAlS2+In2SSe-1,2.22,Indirect,3.781,0.0198,0.2546,0.7353,0.0017,2,-4.4700079,-6.6900079,-3.4106603,-5.6306603
4104,GaAlS2+In2SSe-2,2.096,Indirect,3.774,0.4437,0.0415,0.055,0.5306,2,-4.1234335,-6.2190335,-4.2315762,-6.3271762
4105,Al2SeTe+InGaS2,1.234,Direct,3.847,0.5907,0.0372,0.0006,0.5635,2,-4.6000961,-5.8339961,-4.3487632,-5.5826632
4106,Al2SeTe+InGaS2-1,1.07,Direct,3.845,0.5841,0.0511,0.0012,0.5635,2,-4.3149161,-5.3844161,-4.5210653,-5.5905653
4107,Al2SeTe+InGaS2-2,1.315,Direct,3.864,0.6057,0.0265,0,0.5617,2,-4.6472468,-5.9620468,-4.1640625,-5.4788625
4108,Al2SeTe+InGaS2-3,1.101,Direct,3.864,0.5887,0.0461,0,0.5617,2,-4.3963832,-5.4975832,-4.3928807,-5.4940807
4109,Al2SeTe+InGaSe2,1.81,Indirect,3.929,0.5697,0.0457,0.2502,0.2936,5,-4.2105383,-6.0204383,-4.061474,-5.871374
4110,Al2SeTe+InGaSe2-1,1.684,Indirect,3.93,0.5832,0.0417,0.1739,0.3417,5,-4.1009867,-5.7848867,-4.1242032,-5.8081032
4111,Al2SeTe+InGaSe2-2,1.936,Indirect,3.914,0.549,0.0669,0.3092,0.2624,5,-4.1378116,-6.0741116,-3.698156,-5.634456
4112,Al2SeTe+InGaSe2-3,1.747,Indirect,3.933,0.5703,0.0496,0.1999,0.3284,5,-4.0187435,-5.7662435,-3.9852776,-5.7327776
4113,Al2SeTe+InGaTe2,1.76,Direct,4.08,0.1318,0.3327,0.6826,0,5,-3.722461,-5.482261,-3.7219165,-5.4817165
4114,Al2SeTe+InGaTe2-1,1.879,Indirect,4.081,0.5133,0.0222,0.2297,0.3151,5,-3.462833,-5.341733,-3.8014792,-5.6803792
4115,Al2SeTe+InGaTe2-2,1.64,Direct,4.087,0.0615,0.373,0.6817,0,2,-3.8608011,-5.5005011,-3.5372957,-5.1769957
4116,Al2SeTe+InGaTe2-3,1.808,Direct,4.085,0.0809,0.3568,0.6808,0.0008,2,-3.5712799,-5.3790799,-3.5721187,-5.3799187
4117,Al2SeTe+In2SeTe,1.857,Direct,4.057,0.3939,0.1577,0.6859,0,5,-3.5578642,-5.4146642,-3.9312251,-5.7880251
4118,Al2SeTe+In2SeTe-1,1.877,Direct,4.047,0.3,0.2159,0.6772,0.0076,5,-3.7992867,-5.6763867,-3.7804633,-5.6575633
4119,Al2SeTe+In2SeTe-2,1.823,Direct,4.076,0.2918,0.2304,0.6821,0,5,-3.6589697,-5.4822697,-3.6642029,-5.4875029
4120,Al2SeTe+In2SeTe-3,1.735,Direct,4.072,0.178,0.29,0.6831,0.0008,5,-3.8668185,-5.6022185,-3.8145816,-5.5499816
4121,Al2SeTe+In2SSe,1.751,Indirect,3.957,0.5483,0.0551,0.1046,0.3828,5,-4.0960252,-5.8469252,-4.1142591,-5.8651591
4122,Al2SeTe+In2SSe-2,1.795,Indirect,3.969,0.5381,0.0656,0.1306,0.3712,5,-4.0069599,-5.8021599,-3.998716,-5.793916
4123,Al2SeTe+In2SSe-3,1.899,Indirect,3.966,0.5206,0.0797,0.1608,0.3535,5,-4.0848438,-5.9842438,-4.0390691,-5.9384691
4124,Al2SeTe+In2STe,1.582,Direct,4.026,0.5241,0.0789,0.688,0,1,-3.7093359,-5.2915359,-4.200557,-5.782757
4125,Al2SeTe+In2STe-2,1.624,Direct,4.04,0.5367,0.0759,0.6862,0,1,-3.7094225,-5.3337225,-3.9011787,-5.5254787
4126,Al2SeTe+In2STe-3,1.558,Direct,4.03,0.3686,0.176,0.6865,0.0009,5,-4.0158381,-5.5738381,-3.9421627,-5.5001627
4127,Al2SeTe+InAlS2,1.844,Indirect,3.832,0.202,0.0591,0.0002,0.5659,5,-4.2293507,-6.0736507,-4.1443689,-5.9886689
4128,Al2SeTe+InAlS2-1,1.016,Indirect,3.831,0.2744,0.0034,0.0011,0.5657,2,-3.4485901,-4.4644901,-4.5186416,-5.5345416
4129,Al2SeTe+InAlS2-2,1.951,Indirect,3.848,0.1615,0.0933,0,0.564,5,-4.1094683,-6.0600683,-4.0012501,-5.9518501
4130,Al2SeTe+InAlS2-3,1.17,Direct,3.846,0.4603,0.0305,0,0.5642,2,-3.8198068,-4.9900068,-3.8897201,-5.0599201
4131,Al2SeTe+InAlSe2-1,1.741,Indirect,3.917,0.31,0.0068,0.0044,0.5513,2,-3.6883001,-5.4298001,-3.7687364,-5.5102364
4132,Al2SeTe+InAlSe2-2,2.12,Indirect,3.9,0.0725,0.1852,0.3668,0.1957,6,-3.9785783,-6.0989783,-3.8899752,-6.0103752
4133,Al2SeTe+InAlSe2-3,1.795,Indirect,3.919,0.3057,0.01,0,0.5541,2,-3.3351103,-5.1300103,-3.9238259,-5.7187259
4134,Al2SeTe+InAlTe2,1.398,Indirect,4.06,0.022,0.2257,0.6826,0,2,-4.0113485,-5.4089485,-3.6724898,-5.0700898
4135,Al2SeTe+InAlTe2-1,1.832,Indirect,4.063,0.2734,0.0172,0.6752,0.0065,1,-3.1008864,-4.9329864,-3.8074329,-5.6395329
4136,Al2SeTe+InAlTe2-2,1.331,Indirect,4.072,0.0173,0.2371,0.6816,0,2,-3.8640559,-5.1949559,-3.7956839,-5.1265839
4137,Al2SeTe+InAlTe2-3,1.778,Indirect,4.077,0.1345,0.1544,0.6803,0.001,5,-3.1932012,-4.9717012,-3.5957333,-5.3742333
4138,GaAlS2+SeInGaS,1.826,Indirect,3.711,0.0122,0.2643,0.7431,0,2,-4.3109778,-6.1365778,-3.3825437,-5.2081437
4139,GaAlS2+SeInAlTe-3,1.756,Indirect,3.839,0.3008,0.001,0.0548,0.527,2,-3.1452306,-4.9012306,-4.950968,-6.706968
4140,GaAlS2+SeInGaS-1,2.005,Indirect,3.703,0.0403,0.2545,0.7431,0.0013,2,-3.7690044,-5.7739044,-3.7025719,-5.7074719
4141,GaAlS2+SeInGaS-2,2.302,Indirect,3.711,0.4669,0.0302,0.7443,0,1,-4.1171768,-6.4190768,-4.1813744,-6.4832744
4142,GaAlS2+SeInGaTe,0.92,Direct,3.828,0.0711,0.5119,0.6965,0.0008,2,-4.8332606,-5.7537606,-3.5204236,-4.4409236
4143,GaAlS2+SeInGaTe-1,1.404,Direct,3.836,0.058,0.5198,0.6958,0,2,-3.665611,-5.069811,-3.6432257,-5.0474257
4144,GaAlS2+SeInGaTe-2,1.66,Direct,3.841,0.0391,0.522,0.695,0.0002,2,-4.1412767,-5.8013767,-4.4320417,-6.0921417
4145,GaAlS2+SGaAlSe,2.03,Indirect,3.639,0.0061,0.2765,0.5017,0.0668,2,-4.874363,-6.904063,-3.3810614,-5.4107614
4146,GaAlS2+SeInGaTe-3,2.032,Direct,3.848,0.0707,0.5011,0.694,0,2,-3.6986028,-5.7305028,-3.8700598,-5.9019598
4147,GaAlS2+SGaAlSe-3,2.242,Indirect,3.642,0.322,0.0126,0.0748,0.4958,2,-3.9009296,-6.1429296,-4.04982,-6.29182
4148,GaAlS2+SGaAlSe-1,2.508,Indirect,3.64,0.0653,0.2297,0.2964,0.2831,6,-3.3975502,-5.9057502,-3.419636,-5.927836
4149,GaAlS2+SGaAlTe-1,1.617,Indirect,3.731,0.0397,0.2405,0.5814,0,2,-3.2773131,-4.8943131,-3.397919,-5.014919
4150,GaAlS2+SGaAlTe,0.839,Indirect,3.716,0.0076,0.2673,0.5831,0.0004,2,-4.2455734,-5.0846734,-4.0769133,-4.9160133
4151,GaAlS2+SGaAlTe-2,1.433,Indirect,3.72,0.0543,0.2155,0.5825,0.0002,5,-4.3097487,-5.7428487,-4.3007299,-5.7338299
4152,GaAlS2+SGaAlTe-3,1.726,Indirect,3.722,0.3719,0.0097,0.5826,0,1,-3.1263744,-4.8519744,-4.8046724,-6.5302724
4153,GaAlS2+SInAlSe,2.14,Indirect,3.704,0.0071,0.2675,0.4863,0.1119,2,-4.4042632,-6.5445632,-4.2012727,-6.3415727
4154,GaAlS2+SInAlSe-1,2.312,Indirect,3.713,0.2939,0.0441,0.1373,0.452,5,-3.4396792,-5.7513792,-3.4794148,-5.7911148
4155,GaAlS2+SInAlSe-2,2.492,Indirect,3.709,0.0747,0.1973,0.2041,0.3853,6,-4.6680237,-7.1605237,-4.2790113,-6.7715113
4156,GaAlS2+SInAlSe-3,1.661,Indirect,3.707,0.3384,0.0057,0.0388,0.5328,2,-3.2349655,-4.8958655,-5.2068999,-6.8677999
4157,GaAlS2+SInAlTe-2,1.829,Indirect,3.796,0.0357,0.2236,0.5715,0.0002,2,-4.4945984,-6.3237984,-4.452125,-6.281325
4158,GaAlS2+SInAlTe,1.249,Indirect,3.794,0.0068,0.2605,0.5718,0.0006,2,-4.4496699,-5.6989699,-4.2358413,-5.4851413
4159,GaAlS2+SInGaSe,2.218,Indirect,3.72,0.0105,0.2673,0.4606,0.194,5,-4.1345201,-6.3523201,-3.9872355,-6.2050355
4160,GaAlS2+SInGaSe-1,2.449,Indirect,3.723,0.0453,0.2475,0.2096,0.407,5,-3.4833621,-5.9323621,-3.4684586,-5.9174586
4161,GaAlS2+SInGaSe-2,2.5,Indirect,3.723,0.1168,0.1951,0.1353,0.4637,6,-4.2144857,-6.7141857,-4.2283879,-6.7280879
4162,GaAlS2+SInGaSe-3,2.214,Indirect,3.72,0.4743,0.0252,0.0572,0.5243,2,-3.869347,-6.083747,-4.0154175,-6.2298175
4163,GaAlS2+SInGaTe,0.95,Indirect,3.796,0.0094,0.2598,0.7019,0.0006,2,-4.2608598,-5.2107598,-4.0862651,-5.0361651
4164,GaAlS2+SInGaTe-1,1.61,Indirect,3.801,0.0192,0.2519,0.7007,0,2,-3.3611167,-4.9710167,-3.4106968,-5.0205968
4165,GaAlS2+SInGaTe-2,1.555,Indirect,3.795,0.0598,0.218,0.7016,0.0003,5,-4.3259037,-5.8811037,-4.3234149,-5.8786149
4166,GaAlS2+SInGaTe-3,1.912,Indirect,3.8,0.5219,0.0182,0.7032,0,1,-3.7401387,-5.6520387,-3.9349761,-5.8468761
4167,GaAlS2+TeGaAlS,0.197,Indirect,3.72,0.0081,0.2621,0.7092,0,2,-3.8306974,-4.0280974,-3.7588182,-3.9562182
4168,GaAlS2+TeGaAlS-1,0.348,Indirect,3.719,0.0154,0.2612,0.7097,0.0004,2,-3.6967131,-4.0445131,-3.6520531,-3.9998531
4169,GaAlS2+TeGaAlS-2,0.821,Indirect,3.712,0.0986,0.1645,0.7134,0,5,-3.9647715,-4.7859715,-4.0260873,-4.8472873
4170,GaAlS2+TeGaAlS-3,1.026,Indirect,3.723,0.1771,0.0961,0.7101,0.0002,5,-3.8608975,-4.8864975,-3.9679601,-4.9935601
4171,GaAlS2+TeGaAlSe,0.072,Indirect,3.769,0.0052,0.2602,0.6997,0.0014,2,-4.0908296,-4.1633296,-4.0050984,-4.0775984
4172,GaAlS2+TeGaAlSe-2,1.128,Indirect,3.769,0.0411,0.218,0.7029,0,2,-3.9331826,-5.0607826,-4.0013686,-5.1289686
4173,GaAlS2+TeInAlS,-0.476,Indirect,3.743,0.2034,0.1039,0.7062,0,3,-3.8163757,-3.3402757,-3.7874746,-3.3113746
4174,GaAlS2+TeGaAlSe-3,1.307,Indirect,3.763,0.2716,0.0077,0.704,0.0002,1,-3.3019219,-4.6086219,-4.3609043,-5.6676043
4175,GaAlS2+TeInAlS-1,-0.459,Indirect,3.746,0.2572,0.0717,0.7077,0.0004,3,-3.6869255,-3.2276255,-3.6995842,-3.2402842
4176,GaAlS2+TeInAlS-2,-0.525,Indirect,3.742,0.295,0.029,0.7058,0,3,-4.3046542,-3.7794542,-4.3903621,-3.8651621
4177,GaAlS2+TeInAlS-3,-0.274,Indirect,3.73,0.3086,0.0246,0.7004,0.0023,3,-3.6492134,-3.3747134,-4.8832665,-4.6087665
4178,GaAlS2+TeInAlSe,0.112,Direct,3.804,0.705,0,0.7056,0,1,-3.7705082,-3.8824082,-3.7245302,-3.8364302
4179,GaAlS2+TeInAlSe-1,0.324,Direct,3.818,0.7046,0.0005,0.7048,0.0005,1,-3.617907,-3.941807,-3.6344726,-3.9583726
4180,GaAlS2+TeInAlSe-2,-0.081,Indirect,3.803,0.2354,0.0773,0.4323,0.2118,3,-4.1468082,-4.0654082,-4.229651,-4.148251
4181,GaAlS2+TeInAlSe-3,0.63,Indirect,3.814,0.3368,0.0032,0.706,0.0002,1,-3.8726734,-4.5022734,-4.0277151,-4.6573151
4182,GaAlS2+TeInGaS,0.191,Direct,3.773,0.7094,0,0.7099,0,1,-3.693002,-3.884402,-3.6707044,-3.8621044
4183,GaAlS2+TeInGaS-1,-0.009,Indirect,3.769,0.1678,0.1941,0.7092,0.0007,3,-3.8744276,-3.8650276,-3.809954,-3.800554
4184,GaAlS2+TeInGaS-2,0.245,Direct,3.771,0.7106,0,0.711,0,1,-4.2222367,-4.4677367,-4.3461318,-4.5916318
4185,GaAlS2+TeInGaS-3,0.388,Direct,3.781,0.7103,0.0001,0.7102,0.0001,1,-4.404025,-4.792125,-4.4684924,-4.8565924
4186,GaAlS2+TeInGaSe,0.437,Direct,3.818,0.707,0,0.7076,0,1,-3.8966352,-4.3336352,-3.8567684,-4.2937684
4187,GaAlS2+TeInGaSe-1,0.334,Direct,3.811,0.7088,0.0008,0.7094,0.0008,1,-3.9110381,-4.2452381,-3.8586049,-4.1928049
